106.375	4.99E+06
106.4	4.99E+06
106.425	4.99E+06
106.45	4.99E+06
106.475	4.98E+06
106.5	4.98E+06
106.525	4.97E+06
106.55	4.95E+06
106.575	4.93E+06
106.6	4.90E+06
106.625	4.89E+06
106.65	4.89E+06
106.675	4.91E+06
106.7	4.94E+06
106.725	4.97E+06
106.75	4.98E+06
106.775	4.99E+06
106.8	5.00E+06
106.825	5.00E+06
106.85	5.00E+06
106.875	5.00E+06
106.9	5.00E+06
106.925	5.00E+06
106.95	4.99E+06
106.975	4.99E+06
107	4.99E+06
107.025	4.98E+06
107.05	4.98E+06
107.075	4.97E+06
107.1	4.96E+06
107.125	4.96E+06
107.15	4.95E+06
107.175	4.95E+06
107.2	4.94E+06
107.225	4.94E+06
107.25	4.94E+06
107.275	4.93E+06
107.3	4.93E+06
107.325	4.93E+06
107.35	4.93E+06
107.375	4.93E+06
107.4	4.93E+06
107.425	4.93E+06
107.45	4.93E+06
107.475	4.93E+06
107.5	4.93E+06
107.525	4.93E+06
107.55	4.93E+06
107.575	4.93E+06
107.6	4.93E+06
107.625	4.93E+06
107.65	4.93E+06
107.675	4.93E+06
107.7	4.93E+06
107.725	4.93E+06
107.75	4.93E+06
107.775	4.93E+06
107.8	4.93E+06
107.825	4.93E+06
107.85	4.93E+06
107.875	4.93E+06
107.9	4.93E+06
107.925	4.93E+06
107.95	4.93E+06
107.975	4.93E+06
108	4.93E+06
108.025	4.93E+06
108.05	4.92E+06
108.075	4.92E+06
108.1	4.91E+06
108.125	4.91E+06
108.15	4.91E+06
108.175	4.89E+06
108.2	4.88E+06
108.225	4.85E+06
108.25	4.83E+06
108.275	4.81E+06
108.3	4.81E+06
108.325	4.83E+06
108.35	4.85E+06
108.375	4.88E+06
108.4	4.89E+06
108.425	4.90E+06
108.45	4.91E+06
108.475	4.91E+06
108.5	4.90E+06
108.525	4.90E+06
108.55	4.90E+06
108.575	4.90E+06
108.6	4.89E+06
108.625	4.89E+06
108.65	4.88E+06
108.675	4.87E+06
108.7	4.87E+06
108.725	4.86E+06
108.75	4.85E+06
108.775	4.84E+06
108.8	4.84E+06
108.825	4.83E+06
108.85	4.82E+06
108.875	4.81E+06
108.9	4.81E+06
108.925	4.80E+06
108.95	4.80E+06
108.975	4.80E+06
109	4.79E+06
109.025	4.80E+06
109.05	4.79E+06
109.075	4.79E+06
109.1	4.79E+06
109.125	4.78E+06
109.15	4.78E+06
109.175	4.78E+06
109.2	4.78E+06
109.225	4.78E+06
109.25	4.77E+06
109.275	4.77E+06
109.3	4.77E+06
109.325	4.77E+06
109.35	4.77E+06
109.375	4.76E+06
109.4	4.76E+06
109.425	4.76E+06
109.45	4.76E+06
109.475	4.76E+06
109.5	4.76E+06
109.525	4.76E+06
109.55	4.76E+06
109.575	4.76E+06
109.6	4.75E+06
109.625	4.75E+06
109.65	4.75E+06
109.675	4.75E+06
109.7	4.74E+06
109.725	4.74E+06
109.75	4.73E+06
109.775	4.73E+06
109.8	4.72E+06
109.825	4.71E+06
109.85	4.69E+06
109.875	4.67E+06
109.9	4.64E+06
109.925	4.62E+06
109.95	4.62E+06
109.975	4.63E+06
110	4.66E+06
110.025	4.69E+06
110.05	4.70E+06
110.075	4.70E+06
110.1	4.71E+06
110.125	4.71E+06
110.15	4.71E+06
110.175	4.70E+06
110.2	4.70E+06
110.225	4.69E+06
110.25	4.69E+06
110.275	4.68E+06
110.3	4.68E+06
110.325	4.67E+06
110.35	4.66E+06
110.375	4.65E+06
110.4	4.64E+06
110.425	4.64E+06
110.45	4.63E+06
